DATE,OPEN
2013-09-12,1454.21
2013-09-13,1450.66
2013-09-16,1441.06
2013-09-17,1470.71
2013-09-18,1472.17
2013-09-19,1464.35
2013-09-20,1486.49
2013-09-23,1476.69
2013-09-24,1466.41
2013-09-25,1464.72
2013-09-26,1479.59
2013-09-27,1483.99
2013-09-30,1472.23
2013-10-01,1462.82
2013-10-02,1472.45
2013-10-03,1454.53
2013-10-04,1456.51
2013-10-07,1474.45
2013-10-08,1480.2
2013-10-09,1503.44
2013-10-10,1499.22
2013-10-11,1516.8
2013-10-14,1511.81
2013-10-15,1510.2
2013-10-16,1530.17
2013-10-17,1531.57
2013-10-18,1512.32
2013-10-21,1535.22
2013-10-22,1535.27
2013-10-23,1526.4
2013-10-24,1506.87
2013-10-25,1501.94
2013-10-28,1504.7
2013-10-29,1511.51
2013-10-30,1516.3
2013-10-31,1516.0
2013-11-01,1509.58
2013-11-05,1515.15
2013-11-06,1507.07
2013-11-07,1499.95
2013-11-08,1508.61
2013-11-11,1488.89
2013-11-12,1485.45
2013-11-13,1499.0
2013-11-14,1466.82
2013-11-15,1489.4
2013-11-18,1494.53
2013-11-19,1510.72
2013-11-20,1511.16
2013-11-21,1506.62
2013-11-22,1494.1
2013-11-25,1504.21
2013-11-26,1502.89
2013-11-27,1484.6
2013-11-28,1475.16
2013-11-29,1480.08
2013-12-02,1479.32
2013-12-03,1473.56
2013-12-04,1450.22
2013-12-05,1437.77
2013-12-06,1429.25
2013-12-09,1448.67
2013-12-10,1465.7
2013-12-11,1464.14
2013-12-12,1465.25
2013-12-13,1449.74
2013-12-16,1452.63
2013-12-17,1469.57
2013-12-18,1480.09
2013-12-19,1488.21
2013-12-20,1499.17
2013-12-23,1497.31
2013-12-24,1506.89
2013-12-25,1506.41
2013-12-26,1501.1
2013-12-27,1501.83
2013-12-30,1496.27
2014-01-06,1504.14
2014-01-08,1465.99
2014-01-09,1462.67
2014-01-10,1465.74
2014-01-13,1469.19
2014-01-14,1477.59
2014-01-15,1469.76
2014-01-16,1486.37
2014-01-17,1480.63
2014-01-20,1485.75
2014-01-21,1495.92
2014-01-22,1503.6
2014-01-23,1498.73
2014-01-24,1496.9
2014-01-27,1494.18
2014-01-28,1477.91
2014-01-29,1468.35
2014-01-30,1463.05
2014-01-31,1463.6
2014-02-03,1453.55
2014-02-04,1442.52
2014-02-05,1442.02
2014-02-06,1456.0
2014-02-07,1465.18
2014-02-10,1478.22
2014-02-11,1475.83
2014-02-12,1484.42
2014-02-13,1496.07
2014-02-14,1478.77
2014-02-17,1494.38
2014-02-18,1507.81
2014-02-19,1504.02
2014-02-20,1485.48
2014-02-21,1481.85
2014-02-24,1487.51
2014-02-25,1489.59
2014-02-26,1478.9
2014-02-27,1469.93
2014-02-28,1448.78
2014-03-03,1438.02
2014-03-04,1288.78
2014-03-05,1356.27
2014-03-06,1351.5
2014-03-07,1337.5
2014-03-11,1338.5
2014-03-12,1307.08
2014-03-13,1274.24
2014-03-14,1248.29
2014-03-17,1237.52
2014-03-18,1285.53
2014-03-19,1335.84
2014-03-20,1316.67
2014-03-21,1320.12
2014-03-24,1307.34
2014-03-25,1297.9
2014-03-26,1324.51
2014-03-27,1347.83
2014-03-28,1333.01
2014-03-31,1344.15
2014-04-01,1369.32
2014-04-02,1375.97
2014-04-03,1373.57
2014-04-04,1366.43
2014-04-07,1380.15
2014-04-08,1349.85
2014-04-09,1353.18
2014-04-10,1348.77
2014-04-11,1367.65
2014-04-14,1362.04
2014-04-15,1344.18
2014-04-16,1310.98
2014-04-17,1322.67
2014-04-18,1330.57
2014-04-21,1356.48
2014-04-22,1345.0
2014-04-23,1335.65
2014-04-24,1329.1
2014-04-25,1300.53
2014-04-28,1278.12
2014-04-29,1300.83
2014-04-30,1304.76
2014-05-02,1304.93
2014-05-05,1302.99
2014-05-06,1299.07
2014-05-07,1316.74
2014-05-08,1364.29
2014-05-12,1372.09
2014-05-13,1375.56
2014-05-14,1385.27
2014-05-15,1388.68
2014-05-16,1381.44
2014-05-19,1392.51
2014-05-20,1413.86
2014-05-21,1425.57
2014-05-22,1440.79
2014-05-23,1430.54
2014-05-26,1439.15
2014-05-27,1449.38
2014-05-28,1417.38
2014-05-29,1426.69
2014-05-30,1447.76
2014-06-02,1432.67
2014-06-03,1463.62
2014-06-04,1472.06
2014-06-05,1476.06
2014-06-06,1470.73
2014-06-09,1485.27
2014-06-10,1485.24
2014-06-11,1490.8
2014-06-16,1501.17
2014-06-17,1494.08
2014-06-18,1486.47
2014-06-19,1494.99
2014-06-20,1494.87
2014-06-23,1486.33
2014-06-24,1487.1
2014-06-25,1517.62
2014-06-26,1482.13
2014-06-27,1473.31
2014-06-30,1477.29
2014-07-01,1476.28
2014-07-02,1482.91
2014-07-03,1514.66
2014-07-04,1515.53
2014-07-07,1489.55
2014-07-08,1513.76
2014-07-09,1516.29
2014-07-10,1513.37
2014-07-11,1495.01
2014-07-14,1500.29
2014-07-15,1482.23
2014-07-16,1475.68
2014-07-17,1470.83
2014-07-18,1440.54
2014-07-21,1422.53
2014-07-22,1386.14
2014-07-23,1406.5
2014-07-24,1405.58
2014-07-25,1408.19
2014-07-28,1387.12
2014-07-29,1361.22
2014-07-30,1368.72
2014-07-31,1383.04
2014-08-01,1378.03
2014-08-04,1375.73
2014-08-05,1379.5
2014-08-06,1357.33
2014-08-07,1333.39
2014-08-08,1332.26
2014-08-11,1350.42
2014-08-12,1372.94
2014-08-13,1373.64
2014-08-14,1399.07
2014-08-15,1407.57
2014-08-18,1418.05
2014-08-19,1425.18
2014-08-20,1437.58
2014-08-21,1447.12
2014-08-22,1461.79
2014-08-25,1446.86
2014-08-26,1454.47
2014-08-27,1444.28
2014-08-28,1447.54
2014-08-29,1423.56
2014-09-01,1401.34
2014-09-02,1392.27
2014-09-03,1400.44
2014-09-04,1449.51
2014-09-05,1456.0
2014-09-08,1474.38
2014-09-09,1465.13
2014-09-10,1466.99
2014-09-11,1469.4
2014-09-12,1449.4
2014-09-15,1457.87
2014-09-16,1454.13
2014-09-17,1477.09
2014-09-18,1449.37
2014-09-19,1448.19
2014-09-22,1431.12
2014-09-23,1413.57
2014-09-24,1429.97
2014-09-25,1443.03
2014-09-26,1435.09
2014-09-29,1434.99
2014-09-30,1409.07
2014-10-01,1410.33
2014-10-02,1399.21
2014-10-03,1377.65
2014-10-06,1385.97
2014-10-07,1418.15
2014-10-08,1403.56
2014-10-09,1379.89
2014-10-10,1382.17
2014-10-13,1364.11
2014-10-14,1383.69
2014-10-15,1393.66
2014-10-16,1377.43
2014-10-17,1362.06
2014-10-20,1385.26
2014-10-21,1375.82
2014-10-22,1384.16
2014-10-23,1373.43
2014-10-24,1372.4
2014-10-27,1381.95
2014-10-28,1394.75
2014-10-29,1415.53
2014-10-30,1438.8
2014-10-31,1453.89
2014-11-03,1488.15
2014-11-05,1490.66
2014-11-06,1495.47
2014-11-07,1496.51
2014-11-10,1498.62
2014-11-11,1515.08
2014-11-12,1514.85
2014-11-13,1514.19
2014-11-14,1491.75
2014-11-17,1500.69
2014-11-18,1506.78
2014-11-19,1519.69
2014-11-20,1518.1
2014-11-21,1530.46
2014-11-24,1539.95
2014-11-25,1529.62
2014-11-26,1528.83
2014-11-27,1537.0
2014-11-28,1531.34
2014-12-01,1532.89
2014-12-02,1578.4
2014-12-03,1583.62
2014-12-04,1606.75
2014-12-05,1581.89
2014-12-08,1529.73
2014-12-09,1481.49
2014-12-10,1475.93
2014-12-11,1486.89
2014-12-12,1453.8
2014-12-15,1459.25
2014-12-16,1424.72
2014-12-17,1445.53
2014-12-18,1417.41
2014-12-19,1477.36
2014-12-22,1452.95
2014-12-23,1437.08
2014-12-24,1398.2
2014-12-25,1401.47
2014-12-26,1409.02
2014-12-29,1417.53
2014-12-30,1429.68
2015-01-05,1394.66
2015-01-06,1435.39
2015-01-08,1482.12
2015-01-09,1547.61
2015-01-12,1515.23
2015-01-13,1513.21
2015-01-14,1531.65
2015-01-15,1556.96
2015-01-16,1563.21
2015-01-19,1590.54
2015-01-20,1576.47
2015-01-21,1570.59
2015-01-22,1618.68
2015-01-23,1667.99
2015-01-26,1670.23
2015-01-27,1642.31
2015-01-28,1675.3
2015-01-29,1647.11
2015-01-30,1640.56
2015-02-02,1647.74
2015-02-03,1626.65
2015-02-04,1655.5
2015-02-05,1654.97
2015-02-06,1696.96
2015-02-09,1755.7
2015-02-10,1748.02
2015-02-11,1744.86
2015-02-12,1764.24
2015-02-13,1802.88
2015-02-16,1838.21
2015-02-17,1800.92
2015-02-18,1795.83
2015-02-19,1809.67
2015-02-20,1797.88
2015-02-24,1786.49
2015-02-25,1772.4
2015-02-26,1746.79
2015-02-27,1760.67
2015-03-02,1759.25
2015-03-03,1783.44
2015-03-04,1807.71
2015-03-05,1760.67
2015-03-06,1761.29
2015-03-10,1726.86
2015-03-11,1665.41
2015-03-12,1671.71
2015-03-13,1664.59
2015-03-16,1626.77
2015-03-17,1609.96
2015-03-18,1611.74
2015-03-19,1634.77
2015-03-20,1607.97
2015-03-23,1629.29
2015-03-24,1602.33
2015-03-25,1618.62
2015-03-26,1615.54
2015-03-27,1581.84
2015-03-30,1571.77
2015-03-31,1612.93
2015-04-01,1625.21
2015-04-02,1661.9
2015-04-03,1679.61
2015-04-06,1681.8
2015-04-07,1700.64
2015-04-08,1695.51
2015-04-09,1683.1
2015-04-10,1667.62
2015-04-13,1657.1
2015-04-14,1678.43
2015-04-15,1647.29
2015-04-16,1678.04
2015-04-17,1686.79
2015-04-20,1657.63
2015-04-21,1683.51
2015-04-22,1710.13
2015-04-23,1677.89
2015-04-24,1663.15
2015-04-27,1682.82
2015-04-28,1676.32
2015-04-29,1677.89
2015-04-30,1670.99
2015-05-05,1689.55
2015-05-06,1722.16
2015-05-07,1713.09
2015-05-08,1686.94
2015-05-12,1708.42
2015-05-13,1704.5
2015-05-14,1682.26
2015-05-15,1677.77
2015-05-18,1691.53
2015-05-19,1678.31
2015-05-20,1659.18
2015-05-21,1637.14
2015-05-22,1659.47
2015-05-25,1665.75
2015-05-26,1655.85
2015-05-27,1651.73
2015-05-28,1660.65
2015-05-29,1657.67
2015-06-01,1610.07
2015-06-02,1616.97
2015-06-03,1643.99
2015-06-04,1628.8
2015-06-05,1638.12
2015-06-08,1652.21
2015-06-09,1646.89
2015-06-10,1664.03
2015-06-11,1653.06
2015-06-15,1652.29
2015-06-16,1657.37
2015-06-17,1668.84
2015-06-18,1664.65
2015-06-19,1660.56
2015-06-22,1664.11
2015-06-23,1672.27
2015-06-24,1658.03
2015-06-25,1651.14
2015-06-26,1631.92
2015-06-29,1644.45
2015-06-30,1634.93
2015-07-01,1654.57
2015-07-02,1639.78
2015-07-03,1641.01
2015-07-06,1627.71
2015-07-07,1621.35
2015-07-08,1614.14
2015-07-09,1595.08
2015-07-10,1615.11
2015-07-13,1618.23
2015-07-14,1643.0
2015-07-15,1638.3
2015-07-16,1640.81
2015-07-17,1652.52
2015-07-20,1650.09
2015-07-21,1627.19
2015-07-22,1634.89
2015-07-23,1634.79
2015-07-24,1615.69
2015-07-27,1595.5
2015-07-28,1584.92
2015-07-29,1604.56
2015-07-30,1622.69
2015-07-31,1636.72
2015-08-03,1668.13
2015-08-04,1663.31
2015-08-05,1674.63
2015-08-06,1693.07
2015-08-07,1676.75
2015-08-10,1690.47
2015-08-11,1702.02
2015-08-12,1697.9
2015-08-13,1697.59
2015-08-14,1704.14
2015-08-17,1712.48
2015-08-18,1707.95
2015-08-19,1691.29
2015-08-20,1673.96
2015-08-21,1695.48
2015-08-24,1659.31
2015-08-25,1634.35
2015-08-26,1658.32
2015-08-27,1661.0
2015-08-28,1695.23
2015-08-31,1718.06
2015-09-01,1732.9
2015-09-02,1697.98
2015-09-03,1690.83
2015-09-04,1710.58
2015-09-07,1698.16
2015-09-08,1701.82
2015-09-09,1715.73
2015-09-10,1722.05
2015-09-11,1718.88
2015-09-14,1717.6
2015-09-15,1729.91
2015-09-16,1716.27
2015-09-17,1731.81
2015-09-18,1730.15
2015-09-21,1710.87
2015-09-22,1699.92
2015-09-23,1664.27
2015-09-24,1640.7
2015-09-25,1621.44
2015-09-28,1639.64
2015-09-29,1616.36
2015-09-30,1630.53
2015-10-01,1644.52
2015-10-02,1627.07
2015-10-05,1612.71
2015-10-06,1652.49
2015-10-07,1670.68
2015-10-08,1679.36
2015-10-09,1690.66
2015-10-12,1728.43
2015-10-13,1710.6
2015-10-14,1720.8
2015-10-15,1722.84
2015-10-16,1731.9
2015-10-19,1717.09
2015-10-20,1716.15
2015-10-21,1722.7
2015-10-22,1709.93
2015-10-23,1713.65
2015-10-26,1725.51
2015-10-27,1712.23
2015-10-28,1725.91
2015-10-29,1725.9
2015-10-30,1708.51
2015-11-02,1710.9
2015-11-03,1735.76
2015-11-05,1764.94
2015-11-06,1766.18
2015-11-09,1754.19
2015-11-10,1751.45
2015-11-11,1747.02
2015-11-12,1739.29
2015-11-13,1739.84
2015-11-16,1728.12
2015-11-17,1740.98
2015-11-18,1787.11
2015-11-19,1811.89
2015-11-20,1810.03
2015-11-23,1826.87
2015-11-24,1868.08
2015-11-25,1810.02
2015-11-26,1833.97
2015-11-27,1828.32
2015-11-30,1794.25
2015-12-01,1771.05
2015-12-02,1773.49
2015-12-03,1770.1
2015-12-04,1786.55
2015-12-07,1756.11
2015-12-08,1740.64
2015-12-09,1719.84
2015-12-10,1732.65
2015-12-11,1732.9
2015-12-14,1720.37
2015-12-15,1708.89
2015-12-16,1743.03
2015-12-17,1754.74
2015-12-18,1779.42
2015-12-21,1719.44
2015-12-22,1716.92
2015-12-23,1718.65
2015-12-24,1747.86
2015-12-25,1743.77
2015-12-28,1734.21
2015-12-29,1728.23
2015-12-30,1763.71
2016-01-04,1761.42
2016-01-05,1734.55
2016-01-06,1753.75
2016-01-11,1748.04
2016-01-12,1682.72
2016-01-13,1692.48
2016-01-14,1684.77
2016-01-15,1680.81
2016-01-18,1607.88
2016-01-19,1622.53
2016-01-20,1641.62
2016-01-21,1630.57
2016-01-22,1683.75
2016-01-25,1718.25
2016-01-26,1716.86
2016-01-27,1705.1
2016-01-28,1747.63
2016-01-29,1772.01
2016-02-01,1785.01
2016-02-02,1771.37
2016-02-03,1757.9
2016-02-04,1745.21
2016-02-05,1786.7
2016-02-08,1780.26
2016-02-09,1744.17
2016-02-10,1722.5
2016-02-11,1729.42
2016-02-12,1711.6
2016-02-15,1726.08
2016-02-16,1738.89
2016-02-17,1753.86
2016-02-18,1770.3
2016-02-19,1805.82
2016-02-20,1793.68
2016-02-22,1790.46
2016-02-24,1811.08
2016-02-25,1802.37
2016-02-26,1815.99
2016-02-29,1811.53
2016-03-01,1841.43
2016-03-02,1853.32
2016-03-03,1836.07
2016-03-04,1863.15
2016-03-07,1883.38
2016-03-09,1899.19
2016-03-10,1885.97
2016-03-11,1886.85
2016-03-14,1877.23
2016-03-15,1871.79
2016-03-16,1858.01
2016-03-17,1876.61
2016-03-18,1892.81
2016-03-21,1905.96
2016-03-22,1905.76
2016-03-23,1900.09
2016-03-24,1872.88
2016-03-25,1869.6
2016-03-28,1871.93
2016-03-29,1849.11
2016-03-30,1853.35
2016-03-31,1865.1
2016-04-01,1860.53
2016-04-04,1854.37
2016-04-05,1859.51
2016-04-06,1863.3
2016-04-07,1865.97
2016-04-08,1860.93
2016-04-11,1875.74
2016-04-12,1907.56
2016-04-13,1903.47
2016-04-14,1929.87
2016-04-15,1914.19
2016-04-18,1888.97
2016-04-19,1895.28
2016-04-20,1923.94
2016-04-21,1971.75
2016-04-22,1952.33
2016-04-25,1962.67
2016-04-26,1953.86
2016-04-27,1951.51
2016-04-28,1936.05
2016-04-29,1970.46
2016-05-04,1932.92
2016-05-05,1924.28
2016-05-06,1905.15
2016-05-10,1896.02
2016-05-11,1890.09
2016-05-12,1912.43
2016-05-13,1901.51
2016-05-16,1912.16
2016-05-17,1913.25
2016-05-18,1907.15
2016-05-19,1907.71
2016-05-20,1901.27
2016-05-23,1889.11
2016-05-24,1868.7
2016-05-25,1889.42
2016-05-26,1905.81
2016-05-27,1913.18
2016-05-30,1931.07
2016-05-31,1937.13
2016-06-01,1899.14
2016-06-02,1895.27
2016-06-03,1896.95
2016-06-06,1893.05
2016-06-07,1917.96
2016-06-08,1953.75
2016-06-09,1951.8
2016-06-10,1926.91
2016-06-14,1898.21
2016-06-15,1883.94
2016-06-16,1884.22
2016-06-17,1875.96
2016-06-20,1889.26
2016-06-21,1902.44
2016-06-22,1908.06
2016-06-23,1894.16
2016-06-24,1865.48
2016-06-27,1883.76
2016-06-28,1850.75
2016-06-29,1862.25
2016-06-30,1886.47
2016-07-01,1891.03
2016-07-04,1899.35
2016-07-05,1904.03
2016-07-06,1892.26
2016-07-07,1887.12
2016-07-08,1873.49
2016-07-11,1891.05
2016-07-12,1913.84
2016-07-13,1937.35
2016-07-14,1938.54
2016-07-15,1931.66
2016-07-18,1937.77
2016-07-19,1921.12
2016-07-20,1915.49
2016-07-21,1920.01
2016-07-22,1923.8
2016-07-25,1929.93
2016-07-26,1932.54
2016-07-27,1938.64
2016-07-28,1938.01
2016-07-29,1952.82
2016-08-01,1950.49
2016-08-02,1946.31
2016-08-03,1913.14
2016-08-04,1924.97
2016-08-05,1946.66
2016-08-08,1948.51
2016-08-09,1954.05
2016-08-10,1956.33
2016-08-11,1941.32
2016-08-12,1955.16
2016-08-15,1969.96
2016-08-16,1977.76
2016-08-17,1971.49
2016-08-18,1971.26
2016-08-19,1972.89
2016-08-22,1956.46
2016-08-23,1976.07
2016-08-24,1988.08
2016-08-25,1983.22
2016-08-26,1984.68
2016-08-29,1985.99
2016-08-30,1989.03
2016-08-31,1985.84
2016-09-01,1976.26
2016-09-02,1978.16
2016-09-05,2008.69
2016-09-06,2020.77
2016-09-07,2042.21
2016-09-08,2058.73
2016-09-09,2044.93
2016-09-12,2017.08
2016-09-13,2020.6
2016-09-14,2003.74
2016-09-15,2003.2
2016-09-16,1998.14
2016-09-19,1984.46
2016-09-20,1984.97
2016-09-21,1995.13
2016-09-22,2007.12
2016-09-23,2022.28
2016-09-26,2003.48
2016-09-27,1999.93
2016-09-28,1977.35
2016-09-29,1996.99
2016-09-30,1989.43
2016-10-03,1981.02
2016-10-04,1987.61
2016-10-05,1985.05
2016-10-06,1975.26
2016-10-07,1985.04
2016-10-10,1981.11
2016-10-11,2000.46
2016-10-12,1999.6
2016-10-13,1990.39
2016-10-14,1976.34
2016-10-17,1964.66
2016-10-18,1958.28
2016-10-19,1971.9
2016-10-20,1967.52
2016-10-21,1957.63
2016-10-24,1960.97
2016-10-25,1965.63
2016-10-26,1975.36
2016-10-27,1975.16
2016-10-28,1979.87
2016-10-31,1984.24
2016-11-01,1991.7
2016-11-02,1989.37
2016-11-03,1970.97
2016-11-07,1964.59
2016-11-08,1959.79
2016-11-09,1941.89
2016-11-10,2017.69
2016-11-11,2045.22
2016-11-14,2034.97
2016-11-15,2025.01
2016-11-16,2024.71
2016-11-17,2029.85
2016-11-18,2042.23
2016-11-21,2044.2
2016-11-22,2062.98
2016-11-23,2069.18
2016-11-24,2086.56
2016-11-25,2101.47
2016-11-28,2098.33
2016-11-29,2092.13
2016-11-30,2087.81
2016-12-01,2110.69
2016-12-02,2121.12
2016-12-05,2126.93
2016-12-06,2159.25
2016-12-07,2154.02
2016-12-08,2168.4
2016-12-09,2211.29
2016-12-12,2219.13
2016-12-13,2225.74
2016-12-14,2248.22
2016-12-15,2217.16
2016-12-16,2239.08
2016-12-19,2233.99
2016-12-20,2215.31
2016-12-21,2227.31
2016-12-22,2203.8
2016-12-23,2173.62
2016-12-26,2172.86
2016-12-27,2173.8
2016-12-28,2191.17
2016-12-29,2182.3
2016-12-30,2206.04
2017-01-03,2231.52
2017-01-04,2284.61
2017-01-05,2265.72
2017-01-06,2221.36
2017-01-09,2217.74
2017-01-10,2209.53
2017-01-11,2233.62
2017-01-12,2224.02
2017-01-13,2214.24
2017-01-16,2195.67
2017-01-17,2189.95
2017-01-18,2180.64
2017-01-19,2171.45
2017-01-20,2162.71
2017-01-23,2160.13
2017-01-24,2147.51
2017-01-25,2175.4
2017-01-26,2179.34
2017-01-27,2226.87
2017-01-30,2263.63
2017-01-31,2233.66
2017-02-01,2219.19
2017-02-02,2231.66
2017-02-03,2219.49
2017-02-06,2228.85
2017-02-07,2210.87
2017-02-08,2215.34
2017-02-09,2192.24
2017-02-10,2176.79
2017-02-13,2165.12
2017-02-14,2162.13
2017-02-15,2140.2
2017-02-16,2138.7
2017-02-17,2148.58
2017-02-20,2132.47
2017-02-21,2118.85
2017-02-22,2128.98
2017-02-24,2106.96
2017-02-27,2095.51
2017-02-28,2057.74
2017-03-01,2034.28
2017-03-02,2062.61
2017-03-03,2046.61
2017-03-06,2056.63
2017-03-07,2047.59
2017-03-09,2010.85
2017-03-10,1977.75
2017-03-13,1972.66
2017-03-14,2001.4
2017-03-15,2003.09
2017-03-16,2001.82
2017-03-17,2015.59
2017-03-20,2038.99
2017-03-21,2045.19
2017-03-22,2042.65
2017-03-23,2065.37
2017-03-24,2047.78
2017-03-27,2034.1
2017-03-28,2016.95
2017-03-29,2032.49
2017-03-30,2025.0
2017-03-31,2021.16
2017-04-03,1998.55
2017-04-04,2007.9
2017-04-05,2028.71
2017-04-06,2052.05
2017-04-07,2046.78
2017-04-10,2017.75
2017-04-11,1969.12
2017-04-12,1985.69
2017-04-13,1954.39
2017-04-14,1943.65
2017-04-17,1917.13
2017-04-18,1944.28
2017-04-19,1920.19
2017-04-20,1912.7
2017-04-21,1932.82
2017-04-24,1954.31
2017-04-25,1983.23
2017-04-26,2000.8
2017-04-27,2024.49
2017-04-28,2021.74
2017-05-02,2022.19
2017-05-03,2024.4
2017-05-04,1994.16
2017-05-05,1989.88
2017-05-10,2012.84
2017-05-11,2028.26
2017-05-12,2003.92
2017-05-15,1995.6
2017-05-16,2000.2
2017-05-17,1989.02
2017-05-18,1989.05
2017-05-19,1969.73
2017-05-22,1966.66
2017-05-23,1950.27
2017-05-24,1958.22
2017-05-25,1955.83
2017-05-26,1944.16
2017-05-29,1934.66
2017-05-30,1938.06
2017-05-31,1934.03
2017-06-01,1900.89
2017-06-02,1868.75
2017-06-05,1882.83
2017-06-06,1877.36
2017-06-07,1870.69
2017-06-08,1869.49
2017-06-09,1873.26
2017-06-13,1871.07
2017-06-14,1861.5
2017-06-15,1833.42
2017-06-16,1818.87
2017-06-19,1820.83
2017-06-20,1850.38
2017-06-21,1858.24
2017-06-22,1842.62
2017-06-23,1859.63
2017-06-26,1870.33
2017-06-27,1857.24
2017-06-28,1877.04
2017-06-29,1896.12
2017-06-30,1879.16
2017-07-03,1886.72
2017-07-04,1902.64
2017-07-05,1917.36
2017-07-06,1920.59
2017-07-07,1906.72
2017-07-10,1912.76
2017-07-11,1927.34
2017-07-12,1938.36
2017-07-13,1951.66
2017-07-14,1959.86
2017-07-17,1963.29
2017-07-18,1956.56
2017-07-19,1929.67
2017-07-20,1952.1
2017-07-21,1946.19
2017-07-24,1921.52
2017-07-25,1931.92
2017-07-26,1928.13
2017-07-27,1935.12
2017-07-28,1940.79
2017-07-31,1917.34
2017-08-01,1924.77
2017-08-02,1940.95
2017-08-03,1965.56
2017-08-04,1962.46
2017-08-07,1953.62
2017-08-08,1970.3
2017-08-09,1985.31
2017-08-10,1977.15
2017-08-11,1953.56
2017-08-14,1947.69
2017-08-15,1950.42
2017-08-16,1952.11
2017-08-17,1941.55
2017-08-18,1937.51
2017-08-21,1932.25
2017-08-22,1939.95
2017-08-23,1947.77
2017-08-24,1958.83
2017-08-25,1973.44
2017-08-28,1978.79
2017-08-29,1986.1
2017-08-30,1993.0
2017-08-31,2006.07
2017-09-01,2021.93
2017-09-04,2005.08
2017-09-05,2005.23
2017-09-06,2001.97
2017-09-07,2017.52
2017-09-08,2010.55
2017-09-11,2038.78
2017-09-12,2045.85
2017-09-13,2059.4
2017-09-14,2054.66
2017-09-15,2051.47
2017-09-18,2055.41
2017-09-19,2057.36
2017-09-20,2048.86
2017-09-21,2056.27
2017-09-22,2059.01
2017-09-25,2050.52
2017-09-26,2071.62
2017-09-27,2072.27
2017-09-28,2080.73
2017-09-29,2071.33
2017-10-02,2077.16
2017-10-03,2076.53
2017-10-04,2076.5
2017-10-05,2076.78
2017-10-06,2089.39
2017-10-09,2094.16
2017-10-10,2096.35
2017-10-11,2087.47
2017-10-12,2101.33
2017-10-13,2094.94
2017-10-16,2102.25
2017-10-17,2105.74
2017-10-18,2091.4
2017-10-19,2094.56
2017-10-20,2076.29
2017-10-23,2073.55
2017-10-24,2064.07
2017-10-25,2063.2
2017-10-26,2049.66
2017-10-27,2050.35
2017-10-30,2069.45
2017-10-31,2066.1
2017-11-01,2070.68
2017-11-02,2080.53
2017-11-03,2073.17
2017-11-07,2092.78
2017-11-08,2155.21
2017-11-09,2162.0
2017-11-10,2184.64
2017-11-13,2169.85
2017-11-14,2166.11
2017-11-15,2159.83
2017-11-16,2135.18
2017-11-17,2135.58
2017-11-20,2132.4
2017-11-21,2132.5
2017-11-22,2158.33
2017-11-23,2159.88
2017-11-24,2148.59
2017-11-27,2159.02
2017-11-28,2144.53
2017-11-29,2148.95
2017-11-30,2121.93
2017-12-01,2102.54
2017-12-04,2104.9
2017-12-05,2117.7
2017-12-06,2110.8
2017-12-07,2120.8
2017-12-08,2106.38
2017-12-11,2104.62
2017-12-12,2151.96
2017-12-13,2152.39
2017-12-14,2132.54
2017-12-15,2151.23
2017-12-18,2144.92
2017-12-19,2133.93
2017-12-20,2116.97
2017-12-21,2101.23
2017-12-22,2095.56
2017-12-25,2109.38
2017-12-26,2105.51
2017-12-27,2099.09
2017-12-28,2105.98
2017-12-29,2102.81
2018-01-03,2111.24
2018-01-04,2153.87
2018-01-05,2196.69
2018-01-09,2211.4
2018-01-10,2227.33
2018-01-11,2232.19
2018-01-12,2245.7
2018-01-15,2268.01
2018-01-16,2262.09
2018-01-17,2250.71
2018-01-18,2279.34
2018-01-19,2298.07
2018-01-22,2286.04
2018-01-23,2311.99
2018-01-24,2297.69
2018-01-25,2311.56
2018-01-26,2317.15
2018-01-29,2295.34
2018-01-30,2276.37
2018-01-31,2278.83
2018-02-01,2292.22
2018-02-02,2303.06
2018-02-05,2272.67
2018-02-06,2233.31
2018-02-07,2247.99
2018-02-08,2248.98
2018-02-09,2209.67
2018-02-12,2208.98
2018-02-13,2225.71
2018-02-14,2252.95
2018-02-15,2267.82
2018-02-16,2266.42
2018-02-19,2255.37
2018-02-20,2256.01
2018-02-21,2268.27
2018-02-22,2316.09
2018-02-26,2353.89
2018-02-27,2356.75
2018-02-28,2338.26
2018-03-01,2286.41
2018-03-02,2295.15
2018-03-05,2291.9
2018-03-06,2312.6
2018-03-07,2299.38
2018-03-09,2290.77
2018-03-12,2317.19
2018-03-13,2315.24
2018-03-14,2316.6
2018-03-15,2275.06
2018-03-16,2273.51
2018-03-19,2299.01
2018-03-20,2281.53
2018-03-21,2292.74
2018-03-22,2311.31
2018-03-23,2272.32
2018-03-26,2285.15
2018-03-27,2248.11
2018-03-28,2260.18
2018-03-29,2251.61
2018-03-30,2278.94
2018-04-02,2271.91
2018-04-03,2259.8
2018-04-04,2264.74
2018-04-05,2270.16
2018-04-06,2286.35
2018-04-09,2272.4
2018-04-10,2090.73
2018-04-11,2172.45
2018-04-12,2206.94
2018-04-13,2210.02
2018-04-16,2156.28
2018-04-17,2173.45
2018-04-18,2193.73
2018-04-19,2248.08
2018-04-20,2231.08
2018-04-23,2232.33
2018-04-24,2260.17
2018-04-25,2245.06
2018-04-26,2255.66
2018-04-27,2287.95
2018-04-28,2300.85
2018-04-30,2296.11
2018-05-02,2304.28
2018-05-03,2303.34
